Type,SpecifiedButton,Pressed,TimePressed
Key,BTN_SOUTH,0,10:16:58.661123
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:59.005054
Absolute,TRIGGER_RIGHT,PUSHED,10:16:59.477147
Key,BTN_EAST,1,10:16:59.481133
Key,BTN_EAST,0,10:16:59.561134
Key,BTN_SOUTH,1,10:16:59.569143
Key,BTN_SOUTH,0,10:16:59.669132
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:59.789012
Absolute,JOYSTICK_LEFT,DOWN,10:17:00.021355
Key,BTN_SOUTH,1,10:17:00.241148
Key,BTN_TL,1,10:17:00.269135
Key,BTN_SOUTH,0,10:17:00.353130
Key,BTN_TL,0,10:17:00.397143
Absolute,TRIGGER_RIGHT,PUSHED,10:17:00.520630
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:00.557140
Absolute,JOYSTICK_LEFT,LEFT,10:17:00.685149
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:01.121151
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:17:01.561133
Absolute,JOYSTICK_RIGHT,LEFT,10:17:01.605008
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:17:01.677206
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:01.721149
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:01.781004
Absolute,JOYSTICK_LEFT,UP,10:17:01.829139
Key,BTN_SOUTH,1,10:17:02.877213
Key,BTN_SOUTH,0,10:17:02.977121
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:03.221150
Key,BTN_EAST,1,10:17:03.414118
Key,BTN_SOUTH,1,10:17:03.481059
Key,BTN_EAST,0,10:17:03.485153
Key,BTN_SOUTH,0,10:17:03.589018
Absolute,JOYSTICK_LEFT,RIGHT,10:17:04.273141
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:04.629188
Absolute,TRIGGER_RIGHT,PUSHED,10:17:04.805154
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:04.997141
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:05.005156
Absolute,JOYSTICK_LEFT,LEFT,10:17:05.017153
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:05.093185
Key,BTN_TR,1,10:17:05.637147
Absolute,TRIGGER_LEFT,PUSHED,10:17:05.937145
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:06.176980
Absolute,JOYSTICK_LEFT,DOWN,10:17:06.265145
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:06.497146
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:06.681155
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:06.697157
Absolute,JOYSTICK_LEFT,LEFT,10:17:06.749049
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:06.821097
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:07.061151
Absolute,TRIGGER_LEFT,PUSHED,10:17:07.789167
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:07.837144
Absolute,JOYSTICK_LEFT,LEFT,10:17:07.977152
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:08.125149
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:08.489151
Absolute,JOYSTICK_LEFT,LEFT,10:17:08.557145
Key,BTN_TL,1,10:17:08.609150
Key,BTN_TR,0,10:17:08.625149
Key,BTN_TL,0,10:17:08.709148
Absolute,TRIGGER_LEFT,PUSHED,10:17:09.421156
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:09.725149
Key,BTN_SOUTH,1,10:17:09.773151
Key,BTN_SOUTH,0,10:17:09.910186
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:10.293152
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:10.325380
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:10.721150
Absolute,JOYSTICK_LEFT,RIGHT,10:17:11.221071
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:11.233199
Absolute,JOYSTICK_LEFT,UP,10:17:11.357164
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:17:11.497194
Absolute,JOYSTICK_RIGHT,UP,10:17:11.589158
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:17:11.649158
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:11.749196
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:11.821168
Absolute,JOYSTICK_LEFT,LEFT,10:17:12.093169
Absolute,TRIGGER_RIGHT,PUSHED,10:17:12.233170
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:12.633144
Absolute,JOYSTICK_LEFT,UP,10:17:12.757202
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:12.913166
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:12.977161
Absolute,JOYSTICK_LEFT,RIGHT,10:17:12.997152
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:13.153229
Absolute,JOYSTICK_LEFT,DOWN,10:17:13.269227
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:13.445151
Absolute,JOYSTICK_RIGHT,DOWN,10:17:13.637154
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:17:13.725156
Absolute,JOYSTICK_RIGHT,LEFT,10:17:13.753144
Absolute,JOYSTICK_LEFT,DOWN,10:17:13.821177
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:13.841164
Absolute,TRIGGER_RIGHT,PUSHED,10:17:13.897169
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:14.053130
Absolute,JOYSTICK_LEFT,LEFT,10:17:14.433183
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:16.353043
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:17.097163
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:17:17.161171
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:17.237173
Absolute,JOYSTICK_RIGHT,UP,10:17:17.485194
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:17.513194
Absolute,JOYSTICK_LEFT,UP,10:17:17.569175
Key,BTN_SOUTH,1,10:17:17.589172
Key,BTN_TL,1,10:17:17.601183
Key,BTN_TL,0,10:17:17.665169
Key,BTN_SOUTH,0,10:17:17.677014
Absolute,TRIGGER_RIGHT,PUSHED,10:17:17.769250
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:17.961189
Absolute,JOYSTICK_LEFT,LEFT,10:17:18.041170
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:18.209161
Key,BTN_SOUTH,1,10:17:18.394278
Key,BTN_SOUTH,0,10:17:18.517042
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:18.705169
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:18.857178
Key,BTN_NORTH,1,10:17:18.937229
Key,BTN_NORTH,0,10:17:19.077165
Absolute,JOYSTICK_LEFT,LEFT,10:17:19.197145
Absolute,TRIGGER_RIGHT,PUSHED,10:17:19.421160
Key,BTN_EAST,1,10:17:20.653174
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:20.753171
Key,BTN_SOUTH,1,10:17:20.769163
Key,BTN_EAST,0,10:17:20.773164
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:20.853176
Key,BTN_SOUTH,0,10:17:20.901080
Key,BTN_TL,1,10:17:21.521149
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:17:21.542064
Key,BTN_TL,0,10:17:22.033182
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:22.061170
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:22.221180
Absolute,JOYSTICK_LEFT,RIGHT,10:17:22.365182
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:22.533181
Absolute,JOYSTICK_LEFT,DOWN,10:17:22.565164
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:22.621223
Absolute,JOYSTICK_LEFT,LEFT,10:17:22.733169
Absolute,TRIGGER_LEFT,PUSHED,10:17:22.797178
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:22.861326
Absolute,TRIGGER_RIGHT,PUSHED,10:17:22.897164
Absolute,JOYSTICK_LEFT,LEFT,10:17:23.113074
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:23.233181
Absolute,JOYSTICK_LEFT,DOWN,10:17:23.345105
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:23.365171
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:23.493179
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:23.857211
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:24.009183
Key,BTN_TR,1,10:17:24.066538
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:24.161220
Absolute,JOYSTICK_LEFT,LEFT,10:17:24.201196
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:24.337164
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:24.342164
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:24.442180
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:25.032634
Key,BTN_TR,0,10:17:25.369175
Absolute,JOYSTICK_LEFT,UP,10:17:25.405192
Absolute,TRIGGER_LEFT,PUSHED,10:17:25.477180
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:17:25.692576
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:25.705172
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:25.821182
Absolute,JOYSTICK_LEFT,LEFT,10:17:26.069210
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:26.889138
Absolute,TRIGGER_LEFT,PUSHED,10:17:27.221188
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:27.225187
Absolute,JOYSTICK_LEFT,DOWN,10:17:27.449053
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:27.601194
Absolute,JOYSTICK_LEFT,DOWN,10:17:27.957174
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:28.805203
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:28.873096
Key,BTN_TR,1,10:17:28.909131
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:28.941654
Absolute,JOYSTICK_LEFT,LEFT,10:17:28.969224
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:29.105182
Absolute,JOYSTICK_LEFT,DOWN,10:17:29.181201
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:29.213176
Absolute,JOYSTICK_LEFT,RIGHT,10:17:29.413189
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:29.689179
Absolute,JOYSTICK_LEFT,UP,10:17:29.721177
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:30.089141
Absolute,JOYSTICK_LEFT,LEFT,10:17:30.153172
Key,BTN_EAST,1,10:17:30.697195
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:30.797095
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:30.817204
Key,BTN_EAST,0,10:17:30.845206
Key,BTN_TR,0,10:17:30.893190
Key,BTN_TL,1,10:17:31.066392
Absolute,JOYSTICK_LEFT,UP,10:17:31.109234
Key,BTN_TL,0,10:17:31.157187
Absolute,TRIGGER_LEFT,PUSHED,10:17:31.261179
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:31.473208
Absolute,JOYSTICK_LEFT,RIGHT,10:17:31.553182
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:31.729196
Key,BTN_NORTH,1,10:17:32.049107
Key,BTN_NORTH,0,10:17:33.005198
Key,JOYSTICK_RIGHT_CLICK,1,10:17:34.733194
Absolute,JOYSTICK_RIGHT,DOWN,10:17:34.761192
Key,JOYSTICK_RIGHT_CLICK,0,10:17:35.753259
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:35.825193
Key,BTN_WEST,1,10:17:36.117185
Key,BTN_WEST,0,10:17:36.245199
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:36.309192
Key,BTN_TL,1,10:17:36.341201
Absolute,JOYSTICK_LEFT,LEFT,10:17:36.413301
Key,BTN_TL,0,10:17:36.441196
Key,BTN_SOUTH,1,10:17:36.637230
Key,BTN_TR,1,10:17:36.641205
Key,BTN_TL,1,10:17:36.677196
Key,BTN_SOUTH,0,10:17:36.782340
Key,BTN_TR,0,10:17:36.805185
Key,BTN_TL,0,10:17:36.813222
Key,BTN_TL,1,10:17:36.957211
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:36.961095
Key,BTN_TR,1,10:17:36.977131
Key,BTN_SOUTH,1,10:17:36.981168
Key,BTN_TL,0,10:17:37.093172
Key,BTN_TR,0,10:17:37.101168
Key,BTN_SOUTH,0,10:17:37.109163
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:37.273233
Key,BTN_SOUTH,1,10:17:37.585190
Key,BTN_SOUTH,0,10:17:37.733202
Absolute,JOYSTICK_LEFT,RIGHT,10:17:38.046252
Key,BTN_SOUTH,1,10:17:38.057215
Key,BTN_SOUTH,0,10:17:38.153203
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:38.525201
Key,BTN_EAST,1,10:17:38.729204
Absolute,JOYSTICK_LEFT,LEFT,10:17:38.765106
Key,BTN_SOUTH,1,10:17:38.797221
Key,BTN_EAST,0,10:17:38.817205
Key,BTN_SOUTH,0,10:17:38.929228
Absolute,TRIGGER_RIGHT,PUSHED,10:17:39.329266
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:39.841191
Absolute,JOYSTICK_RIGHT,DOWN,10:17:39.909202
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:39.949195
Absolute,JOYSTICK_LEFT,LEFT,10:17:40.341206
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:40.361207
Key,BTN_EAST,1,10:17:40.465197
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:40.493193
Key,BTN_SOUTH,1,10:17:40.514221
Key,BTN_EAST,0,10:17:40.521199
Key,BTN_SOUTH,0,10:17:40.615132
Absolute,JOYSTICK_LEFT,UP,10:17:40.665393
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:41.009209
Absolute,TRIGGER_RIGHT,PUSHED,10:17:41.073205
Key,BTN_EAST,1,10:17:42.013209
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:42.033205
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:42.059226
Key,BTN_SOUTH,1,10:17:42.081196
Key,BTN_EAST,0,10:17:42.085194
Key,BTN_SOUTH,0,10:17:42.210231
Key,BTN_SOUTH,1,10:17:42.425073
Absolute,JOYSTICK_LEFT,DOWN,10:17:42.433093
Absolute,TRIGGER_LEFT,PUSHED,10:17:42.441095
Key,BTN_SOUTH,0,10:17:42.517216
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:42.617210
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:42.733180
Absolute,TRIGGER_RIGHT,PUSHED,10:17:42.802268
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:43.129248
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:17:43.689223
Absolute,JOYSTICK_RIGHT,LEFT,10:17:43.745285
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:17:43.865204
Absolute,TRIGGER_RIGHT,PUSHED,10:17:43.893243
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:43.901209
Absolute,JOYSTICK_LEFT,LEFT,10:17:44.649209
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:44.745051
Key,BTN_TL,1,10:17:45.025189
Absolute,JOYSTICK_RIGHT,UP,10:17:45.045207
Key,BTN_TL,0,10:17:45.389218
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:45.401217
Absolute,TRIGGER_RIGHT,PUSHED,10:17:45.425212
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:45.429183
Absolute,TRIGGER_LEFT,PUSHED,10:17:45.481086
Absolute,JOYSTICK_LEFT,DOWN,10:17:45.493205
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:45.653220
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:45.673245
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:45.705244
Absolute,JOYSTICK_LEFT,LEFT,10:17:45.849180
Absolute,TRIGGER_RIGHT,PUSHED,10:17:46.045188
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:46.349218
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:46.496675
Absolute,TRIGGER_LEFT,PUSHED,10:17:46.518079
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:46.953218
Absolute,JOYSTICK_LEFT,LEFT,10:17:47.485216
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:47.953218
Absolute,JOYSTICK_LEFT,DOWN,10:17:48.081219
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:48.454227
Absolute,JOYSTICK_RIGHT,RIGHT,10:17:48.621191
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:48.665218
Absolute,JOYSTICK_LEFT,LEFT,10:17:48.681429
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:48.769214
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:49.457217
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:49.609212
Key,BTN_EAST,1,10:17:49.629126
Key,BTN_EAST,0,10:17:49.781227
Absolute,JOYSTICK_LEFT,UP,10:17:50.105212
Key,BTN_TL,1,10:17:50.111260
Key,BTN_TL,0,10:17:50.185208
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:50.233203
Absolute,TRIGGER_LEFT,PUSHED,10:17:50.281223
Absolute,JOYSTICK_LEFT,LEFT,10:17:50.869210
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:51.009228
Absolute,JOYSTICK_LEFT,DOWN,10:17:51.133233
Key,BTN_EAST,1,10:17:51.397147
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:51.513209
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:51.549209
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:51.581214
Key,BTN_EAST,0,10:17:51.597151
Key,BTN_TL,1,10:17:51.745073
Key,BTN_TL,0,10:17:51.821207
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:51.861213
Absolute,JOYSTICK_LEFT,RIGHT,10:17:52.633242
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:53.725231
Absolute,TRIGGER_LEFT,PUSHED,10:17:53.729226
Absolute,JOYSTICK_LEFT,RIGHT,10:17:54.017109
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:17:54.081215
Absolute,JOYSTICK_LEFT,DOWN,10:17:54.189117
Absolute,TRIGGER_LEFT,NEUTRAL,10:17:54.313234
Key,BTN_SOUTH,1,10:17:54.345213
Key,BTN_SOUTH,0,10:17:54.477229
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:54.821225
Absolute,JOYSTICK_LEFT,LEFT,10:17:54.873218
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:55.065266
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:55.121213
Absolute,JOYSTICK_LEFT,DOWN,10:17:55.357226
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:55.433219
Key,BTN_SOUTH,1,10:17:55.821220
Key,BTN_SOUTH,0,10:17:55.917104
Absolute,JOYSTICK_LEFT,LEFT,10:17:56.193215
Absolute,JOYSTICK_LEFT,NEUTRAL,10:17:56.245239
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:17:56.444700
Absolute,JOYSTICK_LEFT,UP,10:17:56.485224
Key,BTN_SOUTH,1,10:17:56.581215
Key,BTN_TL,1,10:17:56.601203
Key,BTN_SOUTH,0,10:17:56.685226
Key,BTN_TL,0,10:17:56.694062
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:57.105229
Absolute,JOYSTICK_LEFT,LEFT,10:17:57.237223
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:57.701239
Absolute,JOYSTICK_LEFT,LEFT,10:17:58.345243
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:17:58.349233
Absolute,JOYSTICK_RIGHT,LEFT,10:17:58.413244
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:17:58.525235
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:17:58.553230
Absolute,TRIGGER_RIGHT,PUSHED,10:17:58.637208
Absolute,TRIGGER_RIGHT,NEUTRAL,10:17:59.209224
Absolute,JOYSTICK_LEFT,UP_LEFT,10:17:59.621223
Absolute,JOYSTICK_LEFT,LEFT,10:17:59.713169
Key,BTN_TL,1,10:17:59.777286
Key,BTN_TL,0,10:17:59.842120
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:17:59.857303
Absolute,JOYSTICK_LEFT,LEFT,10:18:00.181246
Key,BTN_NORTH,1,10:18:00.721108
Key,BTN_TR,1,10:18:00.797257
Key,BTN_NORTH,0,10:18:01.057223
Key,BTN_TR,0,10:18:01.077223
Absolute,TRIGGER_RIGHT,PUSHED,10:18:01.377225
Key,BTN_EAST,1,10:18:04.841299
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:04.849241
Key,BTN_SOUTH,1,10:18:04.893037
Key,BTN_EAST,0,10:18:04.897238
Absolute,TRIGGER_LEFT,PUSHED,10:18:04.897238
Key,BTN_SOUTH,0,10:18:04.985242
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:05.494267
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:05.581233
Key,BTN_SOUTH,1,10:18:05.629221
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:05.721231
Key,BTN_SOUTH,0,10:18:05.733243
Absolute,JOYSTICK_LEFT,UP,10:18:05.749248
Absolute,TRIGGER_RIGHT,PUSHED,10:18:06.045079
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:06.665247
Absolute,JOYSTICK_LEFT,LEFT,10:18:06.689232
Absolute,TRIGGER_LEFT,PUSHED,10:18:06.781244
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:06.789243
Absolute,JOYSTICK_LEFT,DOWN,10:18:06.829072
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:07.469239
Absolute,JOYSTICK_RIGHT,DOWN,10:18:07.497238
Absolute,JOYSTICK_LEFT,UP,10:18:07.553229
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:07.593253
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:07.949231
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:18:07.953240
Key,BTN_TR,1,10:18:07.965241
Absolute,JOYSTICK_LEFT,DOWN,10:18:08.001240
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:08.097241
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:08.341246
Absolute,JOYSTICK_LEFT,DOWN,10:18:08.345229
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:08.373241
Absolute,JOYSTICK_LEFT,DOWN,10:18:08.377167
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:08.381339
Absolute,JOYSTICK_LEFT,DOWN,10:18:08.385305
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:08.409247
Key,BTN_TR,0,10:18:08.509233
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:08.649283
Absolute,JOYSTICK_LEFT,LEFT,10:18:08.681285
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:08.845251
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:08.881126
Absolute,JOYSTICK_LEFT,UP,10:18:08.925177
Key,BTN_SOUTH,1,10:18:09.061249
Key,BTN_SOUTH,0,10:18:09.141263
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:09.149246
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:09.401244
Absolute,JOYSTICK_LEFT,LEFT,10:18:09.593252
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:10.077254
Key,BTN_SOUTH,1,10:18:10.281246
Absolute,JOYSTICK_LEFT,LEFT,10:18:10.305231
Key,BTN_SOUTH,0,10:18:10.385224
Absolute,TRIGGER_RIGHT,PUSHED,10:18:10.637091
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:10.737254
Absolute,JOYSTICK_LEFT,UP,10:18:10.793252
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:11.001264
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:11.081247
Absolute,TRIGGER_LEFT,PUSHED,10:18:11.153257
Absolute,TRIGGER_RIGHT,PUSHED,10:18:11.334120
Absolute,JOYSTICK_LEFT,RIGHT,10:18:11.517152
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:11.677269
Absolute,JOYSTICK_RIGHT,RIGHT,10:18:11.841241
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:11.953238
Absolute,JOYSTICK_LEFT,RIGHT,10:18:11.968814
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:12.025269
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:18:12.213250
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:12.309247
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:12.445238
Absolute,JOYSTICK_LEFT,UP,10:18:12.489247
Absolute,JOYSTICK_RIGHT,RIGHT,10:18:12.505238
Absolute,TRIGGER_LEFT,PUSHED,10:18:12.505238
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:12.541241
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:12.626265
Key,BTN_TR,1,10:18:12.633161
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:13.161251
Absolute,JOYSTICK_RIGHT,RIGHT,10:18:13.365249
Absolute,TRIGGER_LEFT,PUSHED,10:18:13.393173
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:13.493241
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:13.837250
Absolute,JOYSTICK_LEFT,LEFT,10:18:14.397257
Absolute,TRIGGER_LEFT,PUSHED,10:18:14.472979
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:14.497243
Absolute,JOYSTICK_LEFT,DOWN,10:18:14.581250
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:15.109266
Key,BTN_TR,0,10:18:15.225150
Absolute,JOYSTICK_LEFT,RIGHT,10:18:15.417168
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:15.453244
Key,BTN_NORTH,1,10:18:18.565260
Key,BTN_TL,1,10:18:19.141245
Key,BTN_NORTH,0,10:18:19.173267
Key,BTN_TL,0,10:18:19.229302
Absolute,TRIGGER_LEFT,PUSHED,10:18:19.829025
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:19.845243
Absolute,JOYSTICK_LEFT,UP,10:18:20.061252
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:20.837251
Key,BTN_WEST,1,10:18:21.401240
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:21.529262
Key,BTN_WEST,0,10:18:21.574131
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:21.593264
Key,BTN_TL,1,10:18:22.545265
Key,BTN_SOUTH,1,10:18:22.549276
Key,BTN_TR,1,10:18:22.561265
Key,BTN_SOUTH,0,10:18:22.665260
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:22.689249
Key,BTN_TR,0,10:18:22.697256
Key,BTN_TL,0,10:18:22.717129
Key,BTN_TL,1,10:18:23.057126
Key,BTN_TR,1,10:18:23.077146
Key,BTN_SOUTH,1,10:18:23.078177
Key,BTN_SOUTH,0,10:18:23.221254
Key,BTN_TL,0,10:18:23.237253
Key,BTN_TR,0,10:18:23.249268
