Type,SpecifiedButton,Pressed,TimePressed
Absolute,JOYSTICK_LEFT,UP_LEFT,10:37:07.414831
Absolute,JOYSTICK_LEFT,LEFT,10:37:07.550930
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:07.774758
Absolute,JOYSTICK_LEFT,DOWN,10:37:07.923180
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:08.026718
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:08.202705
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:08.430813
Absolute,JOYSTICK_LEFT,DOWN,10:37:08.558945
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:09.470766
Absolute,JOYSTICK_LEFT,LEFT,10:37:09.630976
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:09.842908
Absolute,JOYSTICK_LEFT,DOWN,10:37:09.946984
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:10.070983
Key,BTN_NORTH,1,10:37:10.286933
Key,BTN_TL,1,10:37:10.294898
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:10.310811
Key,BTN_NORTH,0,10:37:10.418987
Key,BTN_TL,0,10:37:10.946971
Absolute,JOYSTICK_LEFT,DOWN,10:37:11.010976
Absolute,TRIGGER_RIGHT,PUSHED,10:37:11.034941
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:11.134973
Absolute,TRIGGER_RIGHT,NEUTRAL,10:37:11.306980
Absolute,JOYSTICK_LEFT,DOWN,10:37:11.622710
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:11.742776
Absolute,TRIGGER_LEFT,PUSHED,10:37:12.030919
Absolute,TRIGGER_LEFT,NEUTRAL,10:37:12.526955
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:12.738980
Absolute,JOYSTICK_LEFT,UP,10:37:12.946954
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:13.354983
Absolute,JOYSTICK_LEFT,UP,10:37:13.870959
Absolute,JOYSTICK_LEFT,UP_LEFT,10:37:13.950961
Key,BTN_NORTH,1,10:37:14.678956
Key,BTN_TR,1,10:37:14.686939
Key,BTN_TL,1,10:37:14.694965
Absolute,JOYSTICK_LEFT,UP,10:37:14.798997
Key,BTN_NORTH,0,10:37:14.926903
Key,BTN_TR,0,10:37:15.530943
Key,BTN_TL,0,10:37:15.594951
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:15.858766
Key,BTN_TR,1,10:37:18.326784
Key,BTN_WEST,1,10:37:18.679060
Key,BTN_WEST,0,10:37:18.794834
Key,BTN_TR,0,10:37:19.534830
Absolute,JOYSTICK_LEFT,UP,10:37:20.234689
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:21.399010
Absolute,JOYSTICK_LEFT,RIGHT,10:37:21.586757
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:21.758943
Key,BTN_TL,1,10:37:21.794946
Key,BTN_WEST,1,10:37:21.799093
Absolute,JOYSTICK_LEFT,DOWN,10:37:21.818968
Key,BTN_WEST,0,10:37:21.982493
Key,BTN_TL,0,10:37:22.418993
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:22.542992
Key,BTN_SOUTH,1,10:37:24.218975
Absolute,JOYSTICK_LEFT,UP,10:37:24.294954
Key,BTN_SOUTH,0,10:37:24.302944
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:24.558966
Absolute,JOYSTICK_LEFT,DOWN,10:37:24.943008
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:25.415110
Absolute,JOYSTICK_LEFT,RIGHT,10:37:25.574926
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:25.746970
Key,BTN_WEST,1,10:37:25.782975
Key,BTN_WEST,0,10:37:25.890967
Key,BTN_WEST,1,10:37:25.927006
Absolute,JOYSTICK_LEFT,UP,10:37:25.994842
Key,BTN_WEST,0,10:37:26.030976
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:26.515010
Key,BTN_SOUTH,1,10:37:26.926941
Absolute,JOYSTICK_LEFT,LEFT,10:37:26.930951
Key,BTN_SOUTH,0,10:37:27.034862
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:27.290975
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:27.950899
Absolute,JOYSTICK_LEFT,DOWN,10:37:28.874753
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:29.675006
Absolute,JOYSTICK_LEFT,DOWN,10:37:29.754967
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:30.546996
Absolute,JOYSTICK_LEFT,RIGHT,10:37:30.630940
Absolute,TRIGGER_LEFT,PUSHED,10:37:30.630940
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:30.778796
Absolute,JOYSTICK_LEFT,UP,10:37:30.946793
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:31.038796
Absolute,JOYSTICK_LEFT,UP,10:37:31.182797
Absolute,TRIGGER_LEFT,NEUTRAL,10:37:31.290764
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:31.355006
Absolute,JOYSTICK_LEFT,RIGHT,10:37:31.510957
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:31.858999
Key,BTN_TL,1,10:37:32.170973
Key,BTN_TR,1,10:37:32.179011
Key,BTN_WEST,1,10:37:32.186967
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:32.186967
Absolute,JOYSTICK_LEFT,UP,10:37:32.226965
Key,BTN_WEST,0,10:37:32.358738
Key,BTN_TR,0,10:37:32.979013
Key,BTN_TL,0,10:37:33.015011
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:33.310988
Absolute,JOYSTICK_LEFT,DOWN,10:37:33.610991
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:33.823008
Absolute,JOYSTICK_LEFT,RIGHT,10:37:34.190954
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:34.907004
Key,BTN_TL,1,10:37:34.907004
Key,BTN_WEST,1,10:37:34.911014
Key,BTN_TR,1,10:37:34.914999
Absolute,JOYSTICK_LEFT,UP,10:37:34.982776
Key,BTN_WEST,0,10:37:35.158967
Key,BTN_TR,0,10:37:35.711016
Key,BTN_TL,0,10:37:35.763019
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:35.834996
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:35.971037
Absolute,JOYSTICK_LEFT,LEFT,10:37:36.222985
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:37.262935
Absolute,TRIGGER_RIGHT,PUSHED,10:37:37.426997
Absolute,JOYSTICK_LEFT,DOWN,10:37:38.115008
Key,BTN_SOUTH,1,10:37:38.375008
Key,BTN_SOUTH,0,10:37:38.498744
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:38.538999
Key,BTN_TL,1,10:37:39.039067
Key,BTN_TL,0,10:37:39.127018
Absolute,JOYSTICK_LEFT,DOWN,10:37:39.159001
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:39.314852
Absolute,JOYSTICK_LEFT,LEFT,10:37:39.478992
Absolute,JOYSTICK_LEFT,UP_LEFT,10:37:39.762270
Absolute,JOYSTICK_LEFT,LEFT,10:37:40.158989
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:40.286806
Absolute,JOYSTICK_LEFT,DOWN,10:37:40.342982
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:40.866970
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:41.254980
Absolute,JOYSTICK_LEFT,LEFT,10:37:41.331024
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:41.614998
Absolute,JOYSTICK_LEFT,DOWN,10:37:41.890997
Key,BTN_SOUTH,1,10:37:42.138971
Key,BTN_SOUTH,0,10:37:42.306978
Absolute,TRIGGER_RIGHT,NEUTRAL,10:37:42.883019
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:42.927029
Absolute,JOYSTICK_LEFT,RIGHT,10:37:43.059023
Key,BTN_SOUTH,1,10:37:43.511033
Key,BTN_SOUTH,0,10:37:43.630962
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:44.007034
Absolute,JOYSTICK_LEFT,RIGHT,10:37:44.547024
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:37:44.822998
Absolute,JOYSTICK_LEFT,RIGHT,10:37:45.303033
Key,BTN_TR,1,10:37:46.483043
Key,BTN_WEST,1,10:37:46.799096
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:37:46.923001
Key,BTN_WEST,0,10:37:46.939033
Key,BTN_WEST,1,10:37:47.007036
Key,BTN_WEST,0,10:37:47.142879
Key,BTN_TR,0,10:37:47.667042
Absolute,JOYSTICK_LEFT,RIGHT,10:37:47.794994
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:47.906832
Absolute,JOYSTICK_LEFT,LEFT,10:37:47.986966
Absolute,TRIGGER_LEFT,PUSHED,10:37:47.986966
Absolute,TRIGGER_LEFT,NEUTRAL,10:37:48.443089
Key,BTN_SOUTH,1,10:37:49.315022
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:37:49.367011
Key,BTN_SOUTH,0,10:37:49.435042
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:51.191004
Absolute,JOYSTICK_LEFT,UP_LEFT,10:37:51.678866
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:52.071033
Key,BTN_TL,1,10:37:52.079039
Key,BTN_TL,0,10:37:52.207007
Key,BTN_TL,1,10:37:53.167869
Key,BTN_TL,0,10:37:53.299037
Key,BTN_TL,1,10:37:58.855112
Key,BTN_TL,0,10:37:58.971013
Absolute,JOYSTICK_LEFT,UP_LEFT,10:37:59.818893
Absolute,JOYSTICK_LEFT,NEUTRAL,10:37:59.987052
Key,BTN_TR,1,10:38:00.098819
Key,BTN_TR,0,10:38:00.219013
Absolute,JOYSTICK_LEFT,UP,10:38:00.987092
Absolute,JOYSTICK_LEFT,UP_LEFT,10:38:01.131040
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:01.175080
Key,BTN_TR,1,10:38:01.278193
Key,BTN_TR,0,10:38:01.387036
Key,BTN_TR,1,10:38:02.699106
Key,BTN_TR,0,10:38:02.787053
Absolute,JOYSTICK_LEFT,LEFT,10:38:27.755084
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:28.695054
Key,BTN_TR,1,10:38:28.707092
Key,BTN_TR,0,10:38:30.239068
Absolute,JOYSTICK_LEFT,UP,10:38:30.375100
Key,BTN_TR,1,10:38:31.139103
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:31.575073
Key,BTN_TR,0,10:38:33.075093
Absolute,JOYSTICK_LEFT,UP,10:38:33.231114
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:34.131101
Key,BTN_TR,1,10:38:34.172161
Key,BTN_TR,0,10:38:35.147138
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:38:35.451077
Key,BTN_TR,1,10:38:35.779078
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:35.791066
Key,BTN_TR,0,10:38:36.531118
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:38:36.731042
Absolute,JOYSTICK_LEFT,DOWN,10:38:36.779031
Key,BTN_TR,1,10:38:37.103092
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:37.139058
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:38:37.895038
Key,BTN_TR,0,10:38:38.126969
Key,BTN_TR,1,10:38:38.583107
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:38.607076
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:38:39.327124
Key,BTN_TR,0,10:38:40.287096
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:40.351105
Key,BTN_TR,1,10:38:40.423154
Key,BTN_TR,0,10:38:41.355122
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:38:41.431107
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:41.603052
Key,BTN_TR,1,10:38:41.644202
Key,BTN_TR,0,10:38:42.323128
Key,BTN_TR,1,10:38:42.424220
Key,BTN_TR,0,10:38:42.527112
Absolute,JOYSTICK_LEFT,LEFT,10:38:42.855068
Absolute,JOYSTICK_LEFT,UP_LEFT,10:38:43.154989
Absolute,JOYSTICK_LEFT,UP,10:38:43.283116
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:43.466891
Key,BTN_TR,1,10:38:43.516206
Key,BTN_TR,0,10:38:44.011073
Absolute,JOYSTICK_LEFT,UP,10:38:44.575122
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:44.899075
Key,BTN_TR,1,10:38:44.967115
Key,BTN_TR,0,10:38:45.503105
Absolute,JOYSTICK_LEFT,UP,10:38:46.419099
Key,BTN_TR,1,10:38:46.654892
Absolute,JOYSTICK_LEFT,UP_LEFT,10:38:47.415079
Absolute,JOYSTICK_LEFT,LEFT,10:38:47.747069
Key,BTN_TR,0,10:38:48.126907
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:48.151117
Absolute,TRIGGER_LEFT,PUSHED,10:38:49.271083
Absolute,TRIGGER_RIGHT,PUSHED,10:38:49.283116
Absolute,TRIGGER_LEFT,NEUTRAL,10:38:49.935126
Absolute,TRIGGER_RIGHT,NEUTRAL,10:38:50.043087
Absolute,JOYSTICK_LEFT,UP,10:38:50.191065
Key,BTN_EAST,1,10:38:50.499068
Absolute,JOYSTICK_LEFT,NEUTRAL,10:38:50.531100
Key,BTN_SOUTH,1,10:38:50.551127
Key,BTN_EAST,0,10:38:50.559132
Key,BTN_SOUTH,0,10:38:50.663090
Absolute,TRIGGER_LEFT,PUSHED,10:38:50.715122
Absolute,TRIGGER_LEFT,NEUTRAL,10:38:51.011130
Absolute,TRIGGER_RIGHT,PUSHED,10:38:51.375126
Absolute,TRIGGER_LEFT,PUSHED,10:38:51.383122
Absolute,TRIGGER_LEFT,NEUTRAL,10:38:52.031125
Absolute,TRIGGER_RIGHT,NEUTRAL,10:38:52.247151
Key,BTN_TL,1,10:39:01.815149
Absolute,JOYSTICK_RIGHT,UP,10:39:01.827147
Key,BTN_TL,0,10:39:02.151146
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:02.235111
Absolute,TRIGGER_RIGHT,PUSHED,10:39:02.259098
Absolute,TRIGGER_LEFT,PUSHED,10:39:02.262795
Absolute,JOYSTICK_LEFT,UP,10:39:02.351061
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:02.891096
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:02.907131
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:02.983143
Absolute,TRIGGER_LEFT,PUSHED,10:39:03.767148
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:03.879170
Key,BTN_TL,1,10:39:04.111151
Absolute,JOYSTICK_RIGHT,LEFT,10:39:04.143107
Absolute,JOYSTICK_LEFT,LEFT,10:39:04.411117
Absolute,TRIGGER_RIGHT,PUSHED,10:39:04.471114
Key,BTN_TL,0,10:39:04.479089
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:04.511147
Absolute,TRIGGER_LEFT,PUSHED,10:39:04.547120
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:05.075148
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:05.091158
Key,BTN_TL,1,10:39:05.359109
Absolute,JOYSTICK_RIGHT,DOWN,10:39:05.391159
Key,BTN_TL,0,10:39:05.678987
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:39:05.723156
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:05.731141
Absolute,TRIGGER_RIGHT,PUSHED,10:39:05.743158
Absolute,TRIGGER_LEFT,PUSHED,10:39:05.783209
Absolute,JOYSTICK_LEFT,DOWN,10:39:05.919106
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:06.103147
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:06.142469
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:39:06.199165
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:06.514943
Key,BTN_TL,1,10:39:06.514943
Absolute,JOYSTICK_RIGHT,LEFT,10:39:06.518931
Key,BTN_TL,0,10:39:06.859098
Absolute,JOYSTICK_LEFT,DOWN,10:39:06.891149
Absolute,TRIGGER_RIGHT,PUSHED,10:39:06.963136
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:06.963136
Absolute,TRIGGER_LEFT,PUSHED,10:39:06.963136
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:39:07.054940
Absolute,JOYSTICK_LEFT,DOWN,10:39:07.190985
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:07.299137
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:07.339131
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:39:07.579115
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:07.903128
Key,BTN_TL,1,10:39:08.187157
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:39:08.203002
Key,BTN_TL,0,10:39:08.527083
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:39:08.583082
Absolute,TRIGGER_RIGHT,PUSHED,10:39:08.591096
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:08.602902
Absolute,TRIGGER_LEFT,PUSHED,10:39:08.663132
Absolute,JOYSTICK_LEFT,DOWN,10:39:08.918986
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:08.935101
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:08.946495
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:09.387047
Absolute,JOYSTICK_RIGHT,LEFT,10:39:09.398161
Key,BTN_TL,1,10:39:09.421851
Key,BTN_TL,0,10:39:09.866937
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:09.887239
Absolute,TRIGGER_RIGHT,PUSHED,10:39:09.914941
Absolute,TRIGGER_LEFT,PUSHED,10:39:09.955171
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:10.294890
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:10.335085
Key,BTN_TL,1,10:39:10.783151
Absolute,JOYSTICK_RIGHT,RIGHT,10:39:10.807227
Key,BTN_TL,0,10:39:11.176248
Absolute,JOYSTICK_LEFT,DOWN,10:39:11.246844
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:11.263115
Absolute,TRIGGER_RIGHT,PUSHED,10:39:11.263115
Absolute,TRIGGER_LEFT,PUSHED,10:39:11.327111
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:11.694285
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:11.695326
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:11.723364
Key,BTN_TL,1,10:39:12.095157
Absolute,JOYSTICK_RIGHT,LEFT,10:39:12.119111
Key,BTN_TL,0,10:39:12.415254
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:12.491089
Absolute,TRIGGER_RIGHT,PUSHED,10:39:12.507048
Absolute,JOYSTICK_LEFT,DOWN,10:39:12.538888
Absolute,TRIGGER_LEFT,PUSHED,10:39:12.547232
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:12.854625
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:12.877986
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:13.174834
Key,BTN_TL,1,10:39:13.403076
Absolute,JOYSTICK_RIGHT,LEFT,10:39:13.427106
Key,BTN_TL,0,10:39:13.767114
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:13.812003
Absolute,TRIGGER_RIGHT,PUSHED,10:39:13.812003
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:39:13.846991
Absolute,TRIGGER_LEFT,PUSHED,10:39:13.876348
Absolute,JOYSTICK_LEFT,RIGHT,10:39:14.075089
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:14.158638
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:14.166485
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:39:14.331023
Absolute,JOYSTICK_LEFT,UP,10:39:14.511372
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:14.679108
Absolute,JOYSTICK_RIGHT,LEFT,10:39:14.743138
Key,BTN_TL,1,10:39:14.747086
Key,BTN_TL,0,10:39:15.067097
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:15.130996
Absolute,TRIGGER_RIGHT,PUSHED,10:39:15.130996
Absolute,TRIGGER_LEFT,PUSHED,10:39:15.166923
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:15.399118
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:15.423105
Absolute,JOYSTICK_LEFT,UP_LEFT,10:39:15.495134
Absolute,JOYSTICK_LEFT,UP,10:39:15.583049
Key,BTN_SOUTH,1,10:39:16.019046
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:16.023007
Absolute,TRIGGER_LEFT,PUSHED,10:39:16.091085
Key,BTN_SOUTH,0,10:39:16.131086
Absolute,TRIGGER_RIGHT,PUSHED,10:39:16.135135
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:16.758946
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:16.778958
Absolute,JOYSTICK_LEFT,DOWN,10:39:17.463127
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:17.755113
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:39:18.214987
Key,BTN_TL,1,10:39:18.222950
Key,BTN_TL,0,10:39:18.494956
Absolute,TRIGGER_RIGHT,PUSHED,10:39:18.571100
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:18.582966
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:39:18.594958
Absolute,TRIGGER_LEFT,PUSHED,10:39:18.606920
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:18.843034
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:18.978895
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:19.030975
Absolute,JOYSTICK_RIGHT,LEFT,10:39:19.490966
Key,BTN_TL,1,10:39:19.879799
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:39:19.884711
Absolute,TRIGGER_RIGHT,PUSHED,10:39:19.995087
Key,BTN_TL,0,10:39:20.099007
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:20.103063
Absolute,TRIGGER_LEFT,PUSHED,10:39:20.230733
Absolute,JOYSTICK_LEFT,DOWN,10:39:20.246587
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:20.495117
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:20.507172
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:20.682781
Key,BTN_TL,1,10:39:20.818720
Absolute,JOYSTICK_RIGHT,LEFT,10:39:20.831238
Key,BTN_TL,0,10:39:21.127120
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:21.182918
Absolute,TRIGGER_RIGHT,PUSHED,10:39:21.190908
Absolute,JOYSTICK_LEFT,DOWN,10:39:21.198865
Absolute,TRIGGER_LEFT,PUSHED,10:39:21.234957
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:39:21.299000
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:39:21.594960
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:21.611107
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:21.678926
Absolute,JOYSTICK_RIGHT,UP,10:39:22.051125
Key,BTN_TL,1,10:39:22.051125
Absolute,JOYSTICK_LEFT,UP,10:39:22.539113
Key,BTN_TL,0,10:39:22.574984
Absolute,TRIGGER_RIGHT,PUSHED,10:39:22.594977
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:22.603132
Absolute,TRIGGER_LEFT,PUSHED,10:39:22.681883
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:22.986419
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:23.018702
Key,BTN_TR,1,10:39:23.543132
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:23.663141
Key,BTN_TR,0,10:39:24.343058
Absolute,JOYSTICK_LEFT,UP,10:39:24.375276
Key,BTN_TR,1,10:39:25.095005
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:25.231128
Absolute,JOYSTICK_LEFT,UP,10:39:25.971142
Key,BTN_TR,0,10:39:27.507156
Key,BTN_TR,1,10:39:27.611166
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:28.027178
Key,BTN_TR,0,10:39:29.299224
Absolute,JOYSTICK_LEFT,UP,10:39:29.307124
Key,BTN_TR,1,10:39:29.435158
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:29.539107
Key,JOYSTICK_LEFT_CLICK,1,10:39:30.087186
Key,JOYSTICK_LEFT_CLICK,0,10:39:30.291176
Key,BTN_TR,0,10:39:30.463141
Key,BTN_TR,1,10:39:30.600255
Key,JOYSTICK_LEFT_CLICK,1,10:39:30.619007
Key,JOYSTICK_LEFT_CLICK,0,10:39:30.847101
Key,BTN_TR,0,10:39:30.927184
Absolute,JOYSTICK_LEFT,LEFT,10:39:31.107125
Absolute,TRIGGER_LEFT,PUSHED,10:39:31.574979
Absolute,TRIGGER_RIGHT,PUSHED,10:39:31.582984
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:39:32.019184
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:32.138968
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:32.143037
Key,BTN_EAST,1,10:39:32.391210
Key,BTN_SOUTH,1,10:39:32.427129
Key,BTN_EAST,0,10:39:32.447130
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:32.503128
Key,BTN_SOUTH,0,10:39:32.559149
Absolute,TRIGGER_LEFT,PUSHED,10:39:32.598921
Absolute,TRIGGER_RIGHT,PUSHED,10:39:32.614949
Absolute,TRIGGER_LEFT,NEUTRAL,10:39:32.967142
Absolute,TRIGGER_RIGHT,NEUTRAL,10:39:32.999177
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:39:33.863142
Absolute,JOYSTICK_LEFT,NEUTRAL,10:39:34.151139
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:39:34.155172
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:39:34.443199
Key,BTN_SOUTH,1,10:39:35.460721
Key,BTN_SOUTH,0,10:39:35.539173
Key,BTN_SOUTH,1,10:39:35.643203
Key,BTN_SOUTH,0,10:39:35.687019
Key,BTN_SOUTH,1,10:39:35.790970
Key,BTN_SOUTH,0,10:39:35.847025
Key,BTN_SOUTH,1,10:39:35.932246
Key,BTN_SOUTH,0,10:39:35.986977
Key,BTN_SOUTH,1,10:39:36.384271
Key,BTN_SOUTH,0,10:39:36.482979
Key,BTN_SOUTH,1,10:39:37.015146
Key,BTN_SOUTH,0,10:39:37.115178
Key,BTN_SOUTH,1,10:39:37.176013
Key,BTN_SOUTH,0,10:39:37.299146
Key,BTN_SOUTH,1,10:39:37.408254
Key,BTN_SOUTH,0,10:39:37.491128
Key,BTN_SOUTH,1,10:39:37.592084
Key,BTN_SOUTH,0,10:39:37.683150
Key,BTN_SOUTH,1,10:39:37.765210
Key,BTN_SOUTH,0,10:39:37.863018
Key,BTN_SOUTH,1,10:39:37.967216
Key,BTN_SOUTH,0,10:39:38.051245
Key,BTN_SOUTH,1,10:39:38.136272
Key,BTN_SOUTH,0,10:39:38.227157
Key,BTN_SOUTH,1,10:39:38.324307
Key,BTN_SOUTH,0,10:39:38.427154
Key,BTN_SOUTH,1,10:39:38.515226
Key,BTN_SOUTH,0,10:39:38.615066
Key,BTN_SOUTH,1,10:39:38.735070
